Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,161.55999755859375,162.11000061035156,161.27999877929688,161.97999572753906,161.97999572753906,7105200.0
2021-04-05,161.52000427246094,162.39999389648438,161.36000061035156,161.9199981689453,161.9199981689453,6163800.0
2021-04-06,162.7899932861328,163.52999877929688,162.75,163.22000122070312,163.22000122070312,6761200.0
2021-04-07,162.82000732421875,163.30999755859375,162.5,162.75999450683594,162.75999450683594,5436000.0
2021-04-08,164.1699981689453,164.77000427246094,164.13999938964844,164.50999450683594,164.50999450683594,6574500.0
2021-04-09,162.75,163.66000366210938,162.47999572753906,163.27000427246094,163.27000427246094,6657900.0
2021-04-12,162.72999572753906,162.8000030517578,161.80999755859375,162.27999877929688,162.27999877929688,4896700.0
2021-04-13,163.17999267578125,163.85000610351562,163.02999877929688,163.42999267578125,163.42999267578125,6995900.0
2021-04-14,162.77000427246094,163.0500030517578,162.3000030517578,162.72000122070312,162.72000122070312,6312300.0
2021-04-15,164.07000732421875,165.7899932861328,164.02999877929688,165.35000610351562,165.35000610351562,8250600.0
2021-04-16,166.24000549316406,166.80999755859375,165.94000244140625,166.35000610351562,166.35000610351562,10057600.0
2021-04-19,165.91000366210938,166.44000244140625,165.72000122070312,165.88999938964844,165.88999938964844,5721700.0
2021-04-20,165.64999389648438,166.80999755859375,165.6199951171875,166.47999572753906,166.47999572753906,6532000.0
2021-04-21,167.17999267578125,168.38999938964844,167.14999389648438,168.1300048828125,168.1300048828125,8380200.0
2021-04-22,167.11000061035156,167.52999877929688,166.49000549316406,167.0399932861328,167.0399932861328,7680100.0
2021-04-23,167.3699951171875,167.52999877929688,165.77999877929688,166.39999389648438,166.39999389648438,7106400.0
2021-04-26,166.6300048828125,166.8699951171875,166.0500030517578,166.83999633789062,166.83999633789062,4786600.0
2021-04-27,166.9199981689453,167.14999389648438,166.27999877929688,166.4199981689453,166.4199981689453,5363500.0
2021-04-28,165.75,166.9600067138672,165.49000549316406,166.91000366210938,166.91000366210938,6932200.0
2021-04-29,165.5800018310547,166.25999450683594,164.47000122070312,166.22000122070312,166.22000122070312,9067600.0
2021-04-30,165.86000061035156,166.0,165.24000549316406,165.66000366210938,165.66000366210938,6248700.0
2021-05-03,167.61000061035156,168.42999267578125,167.41000366210938,167.80999755859375,167.80999755859375,9014700.0
2021-05-04,167.69000244140625,168.5500030517578,165.5,166.5800018310547,166.5800018310547,10267400.0
2021-05-05,166.6300048828125,167.30999755859375,166.61000061035156,167.27000427246094,167.27000427246094,5950000.0
2021-05-06,167.9499969482422,170.2899932861328,167.9199981689453,170.05999755859375,170.05999755859375,13574100.0
2021-05-07,171.52999877929688,172.5500030517578,171.0,171.58999633789062,171.58999633789062,14748600.0
2021-05-10,172.74000549316406,172.83999633789062,171.77999877929688,172.11000061035156,172.11000061035156,8276600.0
2021-05-11,170.55999755859375,172.1699981689453,170.27000427246094,172.13999938964844,172.13999938964844,8348200.0
2021-05-12,171.42999267578125,171.83999633789062,170.35000610351562,170.42999267578125,170.42999267578125,12666300.0
2021-05-13,170.35000610351562,171.27000427246094,170.22999572753906,171.1300048828125,171.1300048828125,8078300.0
2021-05-14,172.0500030517578,172.6999969482422,171.82000732421875,172.69000244140625,172.69000244140625,9686800.0
2021-05-17,173.3000030517578,175.0,173.27999877929688,174.6999969482422,174.6999969482422,11956800.0
2021-05-18,175.17999267578125,175.2100067138672,174.4600067138672,175.0399932861328,175.0399932861328,7294000.0
2021-05-19,175.13999938964844,177.0,174.35000610351562,175.16000366210938,175.16000366210938,20741100.0
2021-05-20,175.32000732421875,176.4600067138672,175.11000061035156,175.9600067138672,175.9600067138672,9802800.0
2021-05-21,176.5800018310547,176.86000061035156,175.14999389648438,176.0399932861328,176.0399932861328,7677200.0
2021-05-24,176.14999389648438,176.58999633789062,175.8699951171875,176.35000610351562,176.35000610351562,5557300.0
2021-05-25,176.14999389648438,177.9499969482422,176.0399932861328,177.9499969482422,177.9499969482422,8986900.0
2021-05-26,178.3699951171875,178.61000061035156,177.0399932861328,177.63999938964844,177.63999938964844,8495400.0
2021-05-27,177.38999938964844,177.82000732421875,176.80999755859375,177.7100067138672,177.7100067138672,7993000.0
2021-05-28,177.4600067138672,178.42999267578125,177.24000549316406,178.3800048828125,178.3800048828125,9967000.0
2021-06-01,178.75999450683594,178.85000610351562,177.19000244140625,177.89999389648438,177.89999389648438,9143300.0
2021-06-02,178.33999633789062,178.77999877929688,177.97000122070312,178.77000427246094,178.77000427246094,6613100.0
2021-06-03,175.8300018310547,175.8300018310547,174.66000366210938,175.27000427246094,175.27000427246094,10153900.0
2021-06-04,176.64999389648438,177.57000732421875,176.61000061035156,177.16000366210938,177.16000366210938,8375300.0
2021-06-07,176.9600067138672,177.89999389648438,176.6300048828125,177.8699951171875,177.8699951171875,7709100.0
2021-06-08,177.22999572753906,177.5399932861328,176.3699951171875,177.32000732421875,177.32000732421875,5905800.0
2021-06-09,177.3800048828125,177.8000030517578,176.77999877929688,176.97999572753906,176.97999572753906,6346100.0
2021-06-10,176.6999969482422,177.85000610351562,176.47999572753906,177.74000549316406,177.74000549316406,9896600.0
2021-06-11,176.3300018310547,176.57000732421875,175.47999572753906,175.74000549316406,175.74000549316406,7836900.0
2021-06-14,173.16000366210938,175.05999755859375,172.9499969482422,174.7100067138672,174.7100067138672,7733600.0
2021-06-15,174.77999877929688,174.9199981689453,173.33999633789062,174.0500030517578,174.0500030517578,7550200.0
2021-06-16,173.91000366210938,174.47000122070312,171.02999877929688,171.11000061035156,171.11000061035156,16919700.0
2021-06-17,167.02000427246094,167.6199951171875,165.44000244140625,165.85000610351562,165.85000610351562,27232200.0
2021-06-18,166.13999938964844,166.72000122070312,164.8699951171875,164.92999267578125,164.92999267578125,15744300.0
2021-06-21,166.52000427246094,167.22000122070312,166.0,166.9499969482422,166.9499969482422,8371000.0
2021-06-22,166.35000610351562,166.9199981689453,166.00999450683594,166.25,166.25,7223900.0
2021-06-23,166.97000122070312,168.02999877929688,165.97000122070312,166.13999938964844,166.13999938964844,8474300.0
2021-06-24,167.0,167.22999572753906,166.00999450683594,166.0399932861328,166.0399932861328,6903400.0
2021-06-25,167.4499969482422,167.52999877929688,166.2899932861328,166.58999633789062,166.58999633789062,7473700.0
2021-06-28,166.67999267578125,166.91000366210938,166.36000061035156,166.5800018310547,166.5800018310547,6508900.0
2021-06-29,164.33999633789062,165.27999877929688,164.00999450683594,164.8300018310547,164.8300018310547,7451400.0
2021-06-30,164.57000732421875,166.10000610351562,164.2899932861328,165.6300048828125,165.6300048828125,7955800.0
2021-07-01,166.64999389648438,166.8800048828125,165.5,166.1999969482422,166.1999969482422,7430500.0
2021-07-02,167.35000610351562,167.72000122070312,166.39999389648438,167.2899932861328,167.2899932861328,7873600.0
2021-07-06,169.27000427246094,169.64999389648438,167.5399932861328,168.1199951171875,168.1199951171875,7932100.0
2021-07-07,168.72000122070312,169.22999572753906,168.19000244140625,168.75999450683594,168.75999450683594,7108900.0
2021-07-08,169.82000732421875,169.86000061035156,167.91000366210938,168.64999389648438,168.64999389648438,7244300.0
2021-07-09,168.83999633789062,169.6199951171875,168.66000366210938,169.2100067138672,169.2100067138672,4997400.0
2021-07-12,168.6999969482422,169.16000366210938,167.63999938964844,169.0,169.0,7315400.0
2021-07-13,169.50999450683594,169.89999389648438,168.92999267578125,169.22000122070312,169.22000122070312,7040300.0
2021-07-14,170.91000366210938,171.0399932861328,170.27999877929688,171.0399932861328,171.0399932861328,8830300.0
2021-07-15,170.88999938964844,171.3000030517578,170.33999633789062,171.07000732421875,171.07000732421875,6520100.0
2021-07-16,170.64999389648438,170.9499969482422,169.27999877929688,169.41000366210938,169.41000366210938,9460300.0
2021-07-19,169.50999450683594,169.91000366210938,168.88999938964844,169.61000061035156,169.61000061035156,6707400.0
2021-07-20,170.50999450683594,170.8000030517578,168.9199981689453,169.38999938964844,169.38999938964844,6540100.0
2021-07-21,168.3300018310547,169.0,168.13999938964844,168.75999450683594,168.75999450683594,4622600.0
2021-07-22,168.49000549316406,169.19000244140625,168.05999755859375,169.08999633789062,169.08999633789062,4793600.0
2021-07-23,168.5,168.8800048828125,167.9499969482422,168.55999755859375,168.55999755859375,5831500.0
2021-07-26,168.5800018310547,168.86000061035156,168.0800018310547,168.16000366210938,168.16000366210938,5229800.0
2021-07-27,168.72999572753906,168.91000366210938,167.92999267578125,168.44000244140625,168.44000244140625,6300200.0
2021-07-28,168.25999450683594,169.3800048828125,167.72000122070312,169.2899932861328,169.2899932861328,7905800.0
2021-07-29,170.6999969482422,171.52000427246094,170.6699981689453,171.1699981689453,171.1699981689453,8119600.0
2021-07-30,170.72000122070312,170.99000549316406,169.3800048828125,169.82000732421875,169.82000732421875,7391700.0
2021-08-02,169.3000030517578,170.25,169.10000610351562,169.61000061035156,169.61000061035156,10783200.0
2021-08-03,169.4199981689453,169.8300018310547,169.2100067138672,169.49000549316406,169.49000549316406,5402300.0
2021-08-04,171.27999877929688,171.39999389648438,168.99000549316406,169.52999877929688,169.52999877929688,9796300.0
2021-08-05,169.3699951171875,169.44000244140625,168.1999969482422,168.86000061035156,168.86000061035156,8015000.0
2021-08-06,165.83999633789062,165.92999267578125,164.5500030517578,164.63999938964844,164.63999938964844,13547600.0
2021-08-09,163.00999450683594,163.2899932861328,161.25999450683594,161.72000122070312,161.72000122070312,11547000.0
2021-08-10,161.38999938964844,162.11000061035156,160.67999267578125,161.77000427246094,161.77000427246094,6870800.0
2021-08-11,163.14999389648438,164.1699981689453,162.67999267578125,164.0,164.0,7382400.0
2021-08-12,163.64999389648438,164.10000610351562,162.92999267578125,164.0399932861328,164.0399932861328,5211700.0
2021-08-13,165.02000427246094,166.4600067138672,164.88999938964844,166.38999938964844,166.38999938964844,7466900.0
2021-08-16,166.72999572753906,167.38999938964844,166.58999633789062,167.22000122070312,167.22000122070312,7776500.0
2021-08-17,167.2899932861328,167.72999572753906,166.55999755859375,166.97000122070312,166.97000122070312,7107000.0
2021-08-18,167.24000549316406,167.50999450683594,166.25999450683594,167.10000610351562,167.10000610351562,7697900.0
2021-08-19,167.24000549316406,167.2899932861328,166.16000366210938,166.61000061035156,166.61000061035156,6934300.0
2021-08-20,166.8000030517578,167.13999938964844,166.36000061035156,166.6999969482422,166.6999969482422,7154000.0
2021-08-23,168.82000732421875,168.91000366210938,167.9600067138672,168.72999572753906,168.72999572753906,8190500.0
2021-08-24,169.0399932861328,169.27000427246094,168.52000427246094,168.64999389648438,168.64999389648438,4519200.0
2021-08-25,167.8800048828125,167.9199981689453,166.74000549316406,167.47999572753906,167.47999572753906,5588800.0
2021-08-26,167.2100067138672,168.2100067138672,166.8300018310547,167.6699981689453,167.6699981689453,4371900.0
2021-08-27,167.5800018310547,170.19000244140625,166.8699951171875,170.19000244140625,170.19000244140625,10036400.0
2021-08-30,169.66000366210938,169.83999633789062,169.08999633789062,169.35000610351562,169.35000610351562,3768600.0
2021-08-31,169.22999572753906,169.9199981689453,168.75,169.69000244140625,169.69000244140625,6336000.0
2021-09-01,169.94000244140625,170.0,169.16000366210938,169.6999969482422,169.6999969482422,4764900.0
2021-09-02,169.5,169.6300048828125,168.82000732421875,169.25,169.25,4599800.0
2021-09-03,170.58999633789062,171.5500030517578,170.14999389648438,171.05999755859375,171.05999755859375,8353300.0
2021-09-07,169.55999755859375,169.77999877929688,167.6300048828125,167.7100067138672,167.7100067138672,10004600.0
2021-09-08,168.02000427246094,168.0800018310547,166.6999969482422,167.2899932861328,167.2899932861328,6576000.0
2021-09-09,168.1699981689453,168.27999877929688,166.8300018310547,168.02999877929688,168.02999877929688,6641400.0
2021-09-10,167.80999755859375,168.0800018310547,167.14999389648438,167.17999267578125,167.17999267578125,7426300.0
2021-09-13,167.4499969482422,168.22000122070312,167.39999389648438,167.74000549316406,167.74000549316406,5474300.0
2021-09-14,168.22000122070312,169.16000366210938,167.47999572753906,168.82000732421875,168.82000732421875,7922900.0
2021-09-15,168.1300048828125,168.36000061035156,167.4499969482422,167.8300018310547,167.8300018310547,5624900.0
2021-09-16,164.3800048828125,164.44000244140625,163.22999572753906,164.02999877929688,164.02999877929688,11780400.0
2021-09-17,163.86000061035156,164.32000732421875,163.39999389648438,163.77000427246094,163.77000427246094,8369700.0
2021-09-20,164.2899932861328,165.27999877929688,164.07000732421875,164.94000244140625,164.94000244140625,7566600.0
2021-09-21,165.80999755859375,166.6300048828125,165.49000549316406,166.0399932861328,166.0399932861328,7181500.0
2021-09-22,165.88999938964844,167.14999389648438,165.02999877929688,165.4199981689453,165.4199981689453,9777800.0
2021-09-23,164.10000610351562,164.1999969482422,163.27000427246094,163.50999450683594,163.50999450683594,8451900.0
2021-09-24,163.0,164.0,162.74000549316406,163.3000030517578,163.3000030517578,6937500.0
2021-09-27,163.85000610351562,164.36000061035156,163.50999450683594,163.63999938964844,163.63999938964844,4943000.0
2021-09-28,162.72999572753906,162.82000732421875,161.72999572753906,162.0500030517578,162.0500030517578,9282800.0
2021-09-29,162.35000610351562,162.74000549316406,160.97000122070312,161.32000732421875,161.32000732421875,8360700.0
2021-09-30,162.66000366210938,164.9499969482422,162.33999633789062,164.22000122070312,164.22000122070312,10572900.0
2021-10-01,164.27000427246094,164.9600067138672,163.88999938964844,164.58999633789062,164.58999633789062,6654700.0
2021-10-04,163.69000244140625,165.5399932861328,163.47000122070312,165.36000061035156,165.36000061035156,7651700.0
2021-10-05,163.94000244140625,164.85000610351562,163.49000549316406,164.58999633789062,164.58999633789062,5617300.0
2021-10-06,164.22999572753906,165.05999755859375,164.14999389648438,165.02999877929688,165.02999877929688,6067200.0
2021-10-07,164.02000427246094,164.85000610351562,163.9600067138672,164.16000366210938,164.16000366210938,4791500.0
2021-10-08,166.32000732421875,166.4199981689453,164.13999938964844,164.22999572753906,164.22999572753906,8536100.0
2021-10-11,164.0399932861328,164.5800018310547,163.91000366210938,163.9199981689453,163.9199981689453,3820100.0
2021-10-12,164.57000732421875,165.44000244140625,164.30999755859375,164.66000366210938,164.66000366210938,5453000.0
2021-10-13,165.27999877929688,167.9199981689453,165.27999877929688,167.58999633789062,167.58999633789062,11113800.0
2021-10-14,168.19000244140625,168.22000122070312,167.7100067138672,168.0,168.0,5081400.0
2021-10-15,165.38999938964844,166.08999633789062,165.10000610351562,165.3300018310547,165.3300018310547,8699200.0
2021-10-18,165.4199981689453,165.58999633789062,164.80999755859375,164.9199981689453,164.9199981689453,4029600.0
2021-10-19,166.5,166.5,165.1999969482422,165.4499969482422,165.4499969482422,6588500.0
2021-10-20,166.2100067138672,167.11000061035156,165.92999267578125,166.89999389648438,166.89999389648438,5022000.0
2021-10-21,166.6999969482422,166.94000244140625,166.24000549316406,166.75,166.75,4412400.0
2021-10-22,168.6699981689453,169.5399932861328,166.6699981689453,167.77000427246094,167.77000427246094,10703900.0
2021-10-25,168.66000366210938,169.2100067138672,168.52999877929688,168.92999267578125,168.92999267578125,4881300.0
2021-10-26,167.8800048828125,167.91000366210938,166.6300048828125,167.67999267578125,167.67999267578125,6658900.0
2021-10-27,167.72999572753906,168.1999969482422,166.86000061035156,168.1199951171875,168.1199951171875,5823100.0
2021-10-28,168.97999572753906,169.25,167.52999877929688,168.0800018310547,168.0800018310547,7000700.0
2021-10-29,166.2899932861328,166.72999572753906,165.63999938964844,166.64999389648438,166.64999389648438,7531900.0
2021-11-01,167.3800048828125,167.83999633789062,166.91000366210938,167.52000427246094,167.52000427246094,4975600.0
2021-11-02,167.42999267578125,167.6300048828125,166.9600067138672,167.16000366210938,167.16000366210938,3760700.0
2021-11-03,165.33999633789062,165.9499969482422,164.3800048828125,165.77000427246094,165.77000427246094,9055200.0
2021-11-04,167.50999450683594,168.13999938964844,167.3699951171875,167.64999389648438,167.64999389648438,6656100.0
2021-11-05,168.4199981689453,169.94000244140625,167.85000610351562,169.83999633789062,169.83999633789062,9368900.0
2021-11-08,170.42999267578125,170.6999969482422,170.05999755859375,170.4499969482422,170.4499969482422,4966100.0
2021-11-09,170.72999572753906,171.30999755859375,170.1199951171875,171.2899932861328,171.2899932861328,5781200.0
2021-11-10,173.6699981689453,174.64999389648438,172.11000061035156,173.14999389648438,173.14999389648438,11461800.0
2021-11-11,173.97999572753906,174.27000427246094,173.74000549316406,174.1199951171875,174.1199951171875,5959600.0
2021-11-12,173.50999450683594,174.6699981689453,173.39999389648438,174.4499969482422,174.4499969482422,7894800.0
2021-11-15,174.10000610351562,174.58999633789062,173.69000244140625,174.17999267578125,174.17999267578125,5630800.0
2021-11-16,173.97000122070312,174.47999572753906,172.86000061035156,172.9199981689453,172.9199981689453,8667300.0
2021-11-17,174.24000549316406,174.61000061035156,173.88999938964844,174.5,174.5,6523100.0
2021-11-18,173.9600067138672,174.36000061035156,173.52999877929688,173.94000244140625,173.94000244140625,6252000.0
2021-11-19,173.69000244140625,174.10000610351562,172.24000549316406,172.61000061035156,172.61000061035156,8785600.0
2021-11-22,169.89999389648438,170.44000244140625,168.4199981689453,168.74000549316406,168.74000549316406,13091900.0
2021-11-23,167.27999877929688,167.60000610351562,166.52999877929688,167.27999877929688,167.27999877929688,8047800.0
2021-11-24,166.5800018310547,167.44000244140625,166.32000732421875,167.1199951171875,167.1199951171875,5359500.0
2021-11-26,168.60000610351562,168.63999938964844,166.3699951171875,166.85000610351562,166.85000610351562,9605200.0
2021-11-29,166.83999633789062,167.25999450683594,166.3800048828125,166.6199951171875,166.6199951171875,7394900.0
2021-11-30,167.77000427246094,169.00999450683594,165.3699951171875,165.5,165.5,12925300.0
2021-12-01,166.83999633789062,167.47000122070312,166.05999755859375,166.16000366210938,166.16000366210938,7808600.0
2021-12-02,165.88999938964844,165.94000244140625,164.6300048828125,165.24000549316406,165.24000549316406,9604100.0
2021-12-03,165.49000549316406,166.92999267578125,165.0,166.6300048828125,166.6300048828125,9507900.0
2021-12-06,166.13999938964844,166.8000030517578,165.92999267578125,166.22000122070312,166.22000122070312,4813600.0
2021-12-07,166.1999969482422,167.0800018310547,166.17999267578125,166.80999755859375,166.80999755859375,4900700.0
2021-12-08,166.50999450683594,166.9600067138672,166.27999877929688,166.89999389648438,166.89999389648438,4288900.0
2021-12-09,166.5399932861328,166.5800018310547,165.64999389648438,165.8800048828125,165.8800048828125,4913800.0
2021-12-10,166.72000122070312,166.9199981689453,166.17999267578125,166.5800018310547,166.5800018310547,6450600.0
2021-12-13,166.89999389648438,167.25999450683594,166.6699981689453,167.0,167.0,6610700.0
2021-12-14,165.33999633789062,166.13999938964844,165.16000366210938,165.44000244140625,165.44000244140625,8637900.0
2021-12-15,165.27000427246094,166.39999389648438,163.8000030517578,166.14999389648438,166.14999389648438,14231200.0
2021-12-16,167.00999450683594,168.17999267578125,166.94000244140625,168.16000366210938,168.16000366210938,11186200.0
2021-12-17,168.72999572753906,169.1300048828125,167.77999877929688,167.8000030517578,167.8000030517578,9856900.0
2021-12-20,167.8800048828125,168.0,167.05999755859375,167.08999633789062,167.08999633789062,6973000.0
2021-12-21,167.69000244140625,167.77999877929688,166.74000549316406,167.02000427246094,167.02000427246094,4548500.0
2021-12-22,167.5800018310547,168.63999938964844,167.11000061035156,168.58999633789062,168.58999633789062,4672900.0
2021-12-23,168.69000244140625,169.16000366210938,168.00999450683594,168.97000122070312,168.97000122070312,4551100.0
2021-12-27,168.9600067138672,169.4199981689453,168.77999877929688,169.3699951171875,169.3699951171875,4760300.0
2021-12-28,169.3300018310547,169.64999389648438,168.6199951171875,168.63999938964844,168.63999938964844,4541900.0
2021-12-29,167.36000061035156,168.69000244140625,167.27999877929688,168.58999633789062,168.58999633789062,5889700.0
2021-12-30,168.42999267578125,169.80999755859375,168.3699951171875,169.8000030517578,169.8000030517578,5426300.0
